final_performance
-0.37007073360095716
-0.19620893362132397
0.011602659702477995
-0.08936117577141783
-0.051861307891557774
-0.031910474678864084
-0.5223188789030473
0.011602659702477995
-0.1860671180532585
-0.19620893362132397
0.4187334902679
-0.031910474678864084
-0.4506424088990306
-0.15389401991898183
0.011602659702477995
0.4187334902679
-0.37007073360095716
-0.15389401991898183
-0.24639686381417622
0.16605404892751166
-0.051861307891557774
0.16605404892751166
0.13813362239702168
-0.4506424088990306
-0.09227704030886426
0.13813362239702168
-0.1860671180532585
-0.24639686381417622
-0.5223188789030473
-0.08936117577141783
-0.09227704030886426
0.011602659702477995
